Body,Exam,Level,State,Year,Round,Institute,Branch,Category,Quota,Gender,OpeningRank,ClosingRank
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Kelappaji College of Agricultural Engineering and Food Technology, Tavanur",B.Tech. (Agrl. Engg.),ST,State,Gender-Neutral,,60769
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Kelappaji College of Agricultural Engineering and Food Technology, Tavanur",B.Tech. (Agrl. Engg.),EW,State,Gender-Neutral,,39928
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mar Athanasius College of Engineering, Kothamangalam",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,5375
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mar Athanasius College of Engineering, Kothamangalam",Artificial Intelligence and Machine Learning,EZ,State,Gender-Neutral,,6727
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mar Athanasius College of Engineering, Kothamangalam",Artificial Intelligence and Machine Learning,MU,State,Gender-Neutral,,6210
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mar Athanasius College of Engineering, Kothamangalam",Artificial Intelligence and Machine Learning,LA,State,Gender-Neutral,,11441
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mar Athanasius College of Engineering, Kothamangalam",Artificial Intelligence and Machine Learning,DV,State,Gender-Neutral,,24893
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mar Athanasius College of Engineering, Kothamangalam",Artificial Intelligence and Machine Learning,VK,State,Gender-Neutral,,5611
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mar Athanasius College of Engineering, Kothamangalam",Artificial Intelligence and Machine Learning,BH,State,Gender-Neutral,,5517
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mar Athanasius College of Engineering, Kothamangalam",Artificial Intelligence and Machine Learning,KU,State,Gender-Neutral,,18649
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mar Athanasius College of Engineering, Kothamangalam",Artificial Intelligence and Machine Learning,SC,State,Gender-Neutral,,29102
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Al-Azhar College of Engineering and Technology, Idukki",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,63611
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Ahalia School of Engineering and Technology, Palakkad",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,53048
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Ahalia School of Engineering and Technology, Palakkad",Artificial Intelligence and Machine Learning,EZ,State,Gender-Neutral,,60845
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Ahalia School of Engineering and Technology, Palakkad",Artificial Intelligence and Machine Learning,MU,State,Gender-Neutral,,58401
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Ahalia School of Engineering and Technology, Palakkad",Artificial Intelligence and Machine Learning,BH,State,Gender-Neutral,,55893
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Ahalia School of Engineering and Technology, Palakkad",Artificial Intelligence and Machine Learning,SC,State,Gender-Neutral,,54060
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"MGM TECHNOLOGICAL CAMPUS,Valanchery",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,67454
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"College of Engineering and Technology, Payyanur",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,56634
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"College of Engineering and Technology, Payyanur",Artificial Intelligence and Machine Learning,EZ,State,Gender-Neutral,,63468
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"College of Engineering and Technology, Payyanur",Artificial Intelligence and Machine Learning,MU,State,Gender-Neutral,,56964
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"College of Engineering and Technology, Payyanur",Artificial Intelligence and Machine Learning,VK,State,Gender-Neutral,,58905
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"College of Engineering and Technology, Payyanur",Artificial Intelligence and Machine Learning,BH,State,Gender-Neutral,,56741
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"College of Engineering and Technology, Payyanur",Artificial Intelligence and Machine Learning,SC,State,Gender-Neutral,,61735
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Gregorian Institute of Technology,Kanjirampara,Kottayam",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,64500
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Heera College of Engineering and Technology, Thiruvananthapuram",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,66243
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Indira Gandhi Institute of Engineering and Technology, Ernakulam",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,59429
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Indira Gandhi Institute of Engineering and Technology, Ernakulam",Artificial Intelligence and Machine Learning,EZ,State,Gender-Neutral,,65956
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Indira Gandhi Institute of Engineering and Technology, Ernakulam",Artificial Intelligence and Machine Learning,MU,State,Gender-Neutral,,60974
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Indira Gandhi Institute of Engineering and Technology, Ernakulam",Artificial Intelligence and Machine Learning,BH,State,Gender-Neutral,,63426
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Jai Bharath College of Management and Engineering Technology, Ernakulam",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,65780
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Marian Engineering College, Thiruvananthapuram",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,37463
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Marian Engineering College, Thiruvananthapuram",Artificial Intelligence and Machine Learning,EZ,State,Gender-Neutral,,45484
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Marian Engineering College, Thiruvananthapuram",Artificial Intelligence and Machine Learning,MU,State,Gender-Neutral,,41183
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Marian Engineering College, Thiruvananthapuram",Artificial Intelligence and Machine Learning,LA,State,Gender-Neutral,,38033
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Marian Engineering College, Thiruvananthapuram",Artificial Intelligence and Machine Learning,BH,State,Gender-Neutral,,43377
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Marian Engineering College, Thiruvananthapuram",Artificial Intelligence and Machine Learning,BX,State,Gender-Neutral,,47523
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mohandas College of Engineering and Technology, Thiruvananthapuram",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,61858
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mohandas College of Engineering and Technology, Thiruvananthapuram",Artificial Intelligence and Machine Learning,EZ,State,Gender-Neutral,,63534
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mohandas College of Engineering and Technology, Thiruvananthapuram",Artificial Intelligence and Machine Learning,MU,State,Gender-Neutral,,62948
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mohandas College of Engineering and Technology, Thiruvananthapuram",Artificial Intelligence and Machine Learning,VK,State,Gender-Neutral,,65374
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Malabar College of Engineering and Technology, Thrissur",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,64694
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Malabar College of Engineering and Technology, Thrissur",Artificial Intelligence and Machine Learning,MU,State,Gender-Neutral,,65943
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Malabar College of Engineering and Technology, Thrissur",Artificial Intelligence and Machine Learning,BH,State,Gender-Neutral,,66953
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"MGM College of Engineering & Technology, Ernakulam",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,66351
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"ACE College Of Engineering, Thiruvananthapuram",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,49594
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"ACE College Of Engineering, Thiruvananthapuram",Artificial Intelligence and Machine Learning,EZ,State,Gender-Neutral,,63610
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"ACE College Of Engineering, Thiruvananthapuram",Artificial Intelligence and Machine Learning,MU,State,Gender-Neutral,,57378
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"ACE College Of Engineering, Thiruvananthapuram",Artificial Intelligence and Machine Learning,LA,State,Gender-Neutral,,52604
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"ACE College Of Engineering, Thiruvananthapuram",Artificial Intelligence and Machine Learning,BH,State,Gender-Neutral,,52708
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"ACE College Of Engineering, Thiruvananthapuram",Artificial Intelligence and Machine Learning,BX,State,Gender-Neutral,,58637
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mangalam College of Engineering, Kottayam",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,61241
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mangalam College of Engineering, Kottayam",Artificial Intelligence and Machine Learning,EZ,State,Gender-Neutral,,63750
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mangalam College of Engineering, Kottayam",Artificial Intelligence and Machine Learning,SC,State,Gender-Neutral,,67261
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Sree Narayana Gurukulam College of Engineering, Ernakulam",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,46888
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Sree Narayana Gurukulam College of Engineering, Ernakulam",Artificial Intelligence and Machine Learning,EZ,State,Gender-Neutral,,47467
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Sree Narayana Gurukulam College of Engineering, Ernakulam",Artificial Intelligence and Machine Learning,MU,State,Gender-Neutral,,57738
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Sree Narayana Gurukulam College of Engineering, Ernakulam",Artificial Intelligence and Machine Learning,DV,State,Gender-Neutral,,60078
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Sree Narayana Gurukulam College of Engineering, Ernakulam",Artificial Intelligence and Machine Learning,BH,State,Gender-Neutral,,54128
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Sree Narayana Gurukulam College of Engineering, Ernakulam",Artificial Intelligence and Machine Learning,SC,State,Gender-Neutral,,65694
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Vidya Academy of Science and Technology, Thrissur",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,34773
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Vidya Academy of Science and Technology, Thrissur",Artificial Intelligence and Machine Learning,EZ,State,Gender-Neutral,,39501
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Vidya Academy of Science and Technology, Thrissur",Artificial Intelligence and Machine Learning,MU,State,Gender-Neutral,,43235
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Vidya Academy of Science and Technology, Thrissur",Artificial Intelligence and Machine Learning,DV,State,Gender-Neutral,,42760
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Vidya Academy of Science and Technology, Thrissur",Artificial Intelligence and Machine Learning,VK,State,Gender-Neutral,,45815
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Vidya Academy of Science and Technology, Thrissur",Artificial Intelligence and Machine Learning,BH,State,Gender-Neutral,,43940
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Vidya Academy of Science and Technology, Thrissur",Artificial Intelligence and Machine Learning,EW,State,Gender-Neutral,,53023
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Mahaguru Institute of Technology, Mavelikkara, Alappuzha",Artificial Intelligence and Machine Learning,SM,State,Gender-Neutral,,66433
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Thrissur",Cyber Physical Systems,SM,State,Gender-Neutral,,7614
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Thrissur",Cyber Physical Systems,EZ,State,Gender-Neutral,,9203
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Thrissur",Cyber Physical Systems,MU,State,Gender-Neutral,,8741
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Thrissur",Cyber Physical Systems,LA,State,Gender-Neutral,,15700
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Thrissur",Cyber Physical Systems,DV,State,Gender-Neutral,,16570
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Thrissur",Cyber Physical Systems,VK,State,Gender-Neutral,,11812
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Thrissur",Cyber Physical Systems,BH,State,Gender-Neutral,,9709
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Thrissur",Cyber Physical Systems,BX,State,Gender-Neutral,,18346
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Thrissur",Cyber Physical Systems,KN,State,Gender-Neutral,,35017
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Thrissur",Cyber Physical Systems,KU,State,Gender-Neutral,,51821
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Thrissur",Cyber Physical Systems,SC,State,Gender-Neutral,,36669
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Thrissur",Cyber Physical Systems,EW,State,Gender-Neutral,,17500
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Kozhikkode",Civil Engineering,SM,State,Gender-Neutral,,12998
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Kozhikkode",Civil Engineering,EZ,State,Gender-Neutral,,20345
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Kozhikkode",Civil Engineering,MU,State,Gender-Neutral,,17484
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Kozhikkode",Civil Engineering,LA,State,Gender-Neutral,,35113
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Kozhikkode",Civil Engineering,DV,State,Gender-Neutral,,28231
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Kozhikkode",Civil Engineering,VK,State,Gender-Neutral,,20191
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Kozhikkode",Civil Engineering,BH,State,Gender-Neutral,,19532
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Kozhikkode",Civil Engineering,BX,State,Gender-Neutral,,18336
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Kozhikkode",Civil Engineering,KN,State,Gender-Neutral,,30513
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Kozhikkode",Civil Engineering,SC,State,Gender-Neutral,,47867
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Kozhikkode",Civil Engineering,ST,State,Gender-Neutral,,29061
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government Engineering College, Kozhikkode",Civil Engineering,EW,State,Gender-Neutral,,37950
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government College of Engineering, Kannur",Civil Engineering,SM,State,Gender-Neutral,,13422
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government College of Engineering, Kannur",Civil Engineering,EZ,State,Gender-Neutral,,17946
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government College of Engineering, Kannur",Civil Engineering,MU,State,Gender-Neutral,,17491
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government College of Engineering, Kannur",Civil Engineering,LA,State,Gender-Neutral,,32579
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government College of Engineering, Kannur",Civil Engineering,DV,State,Gender-Neutral,,20484
CEE Kerala,Kerala Engineering Architecture Medical Entrance Examination,UG,Kerala,2025,Trial,"Government College of Engineering, Kannur",Civil Engineering,VK,State,Gender-Neutral,,17254
