Body,Exam,Level,State,Year,Round,Institute,Branch,Category,Quota,Gender,OpeningRank,ClosingRank
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"VCSG Uttarakhand University of Horticulture and Forestry, Bharsar, Pauri Garhwal - 246123 (Uttarakhand)",B.Sc. (Hons.) Forestry,,SC,,,11357
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"VCSG Uttarakhand University of Horticulture and Forestry, Bharsar, Pauri Garhwal - 246123 (Uttarakhand)",B.Sc. (Hons.) Forestry,,ST,,,11603
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"VCSG Uttarakhand University of Horticulture and Forestry, Bharsar, Pauri Garhwal - 246123 (Uttarakhand)",B.Sc. (Hons.) Agriculture,,SC,,,6785
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"VCSG Uttarakhand University of Horticulture and Forestry, Bharsar, Pauri Garhwal - 246123 (Uttarakhand)",B.Sc. (Hons.) Agriculture,,EWS,,,5519
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"VCSG Uttarakhand University of Horticulture and Forestry, Bharsar, Pauri Garhwal - 246123 (Uttarakhand)",B.Sc. (Hons.) Agriculture,,UR,,,3229
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"VCSG Uttarakhand University of Horticulture and Forestry, Bharsar, Pauri Garhwal - 246123 (Uttarakhand)",B.Sc. (Hons.) Agriculture,,OBC,,,1969
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B.Sc. (Hons.) Horticulture,,EWS,,,13426
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B.Sc. (Hons.) Horticulture,,SC,,,18722
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B.Sc. (Hons.) Horticulture,,OBC,,,14936
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B.Sc. (Hons.) Horticulture,,ST,,,20690
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B.Sc. (Hons.) Horticulture,,UR,,,13147
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B.Sc. (Hons.) Community Science,,UR,,,20270
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B.Sc. (Hons.) Community Science,,OBC,,,20454
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B.Sc. (Hons.) Community Science,,EWS,,,18245
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B.Sc. (Hons.) Agriculture,,SC,,,17759
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B.Sc. (Hons.) Agriculture,,ST,,,20438
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B.Sc. (Hons.) Agriculture,,OBC,,,11419
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B.Sc. (Hons.) Agriculture,,EWS,,,17742
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B.Sc. (Hons.) Agriculture,,UR,,,10233
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B. Tech. Food Technology,,EWS,,,20473
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B. Tech. Food Technology,,SC,,,21260
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B. Tech. Food Technology,,OBC,,,17429
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B. Tech. Food Technology,,UR,,,16579
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B. Tech. Biotechnology,,EWS,,,17242
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B. Tech. Biotechnology,,OBC,,,17139
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B. Tech. Biotechnology,,UR,,,14982
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B. Tech. Biotechnology,,SC,,,9873
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B. Tech. Agricultural Engineering,,EWS,,,20160
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B. Tech. Agricultural Engineering,,OBC,,,18550
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Vasantrao Naik Marathwada Krishi Vidyapeeth, Parbhani-431402 (MS)",B. Tech. Agricultural Engineering,,UR,,,17757
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Uttar Banga Krishi Viswavidyalaya, PO Pundbari, Cooch Behar- 736 165 (West Bengal)",B.Sc. (Hons.) Horticulture,,OBC,,,11863
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Uttar Banga Krishi Viswavidyalaya, PO Pundbari, Cooch Behar- 736 165 (West Bengal)",B.Sc. (Hons.) Horticulture,,UR,,,7187
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Uttar Banga Krishi Viswavidyalaya, PO Pundbari, Cooch Behar- 736 165 (West Bengal)",B.Sc. (Hons.) Horticulture,,SC,,,12379
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Uttar Banga Krishi Viswavidyalaya, PO Pundbari, Cooch Behar- 736 165 (West Bengal)",B.Sc. (Hons.) Agriculture,,ST,,,8042
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Uttar Banga Krishi Viswavidyalaya, PO Pundbari, Cooch Behar- 736 165 (West Bengal)",B.Sc. (Hons.) Agriculture,,UR,,,5414
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Uttar Banga Krishi Viswavidyalaya, PO Pundbari, Cooch Behar- 736 165 (West Bengal)",B.Sc. (Hons.) Agriculture,,SC,,,10041
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Uttar Banga Krishi Viswavidyalaya, PO Pundbari, Cooch Behar- 736 165 (West Bengal)",B.Sc. (Hons.) Agriculture,,OBC,,,5495
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Horticultural Sciences, Udyanagiri, Bagalkot-587104 (Karnataka)",B.Sc. (Hons.) Horticulture,,EWS,,,19001
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Horticultural Sciences, Udyanagiri, Bagalkot-587104 (Karnataka)",B.Sc. (Hons.) Horticulture,,OBC,,,16659
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Horticultural Sciences, Udyanagiri, Bagalkot-587104 (Karnataka)",B.Sc. (Hons.) Horticulture,,SC,,,19641
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Horticultural Sciences, Udyanagiri, Bagalkot-587104 (Karnataka)",B.Sc. (Hons.) Horticulture,,UR,,,15765
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Horticultural Sciences, Udyanagiri, Bagalkot-587104 (Karnataka)",B.Sc. (Hons.) Horticulture,,ST,,,18495
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B.Sc. (Hons.) Sericulture,,OBC,,,11721
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B.Sc. (Hons.) Sericulture,,UR,,,8785
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B.Sc. (Hons.) Food Nutrition and Dietetics,,OBC,,,4736
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B.Sc. (Hons.) Food Nutrition and Dietetics,,SC,,,12334
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B.Sc. (Hons.) Food Nutrition and Dietetics,,UR,,,4814
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B.Sc. (Hons.) Agriculture,,UPS,,,14333
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B.Sc. (Hons.) Agriculture,,PH,,,18397
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B.Sc. (Hons.) Agriculture,,SC,,,9889
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B.Sc. (Hons.) Agriculture,,UR,,,6650
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B.Sc. (Hons.) Agriculture,,OBC,,,4465
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B.Sc. (Hons.) Agriculture,,ST,,,13944
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B. Tech. Food Technology,,OBC,,,12374
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B. Tech. Food Technology,,ST,,,14587
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B. Tech. Food Technology,,UR,,,11286
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B. Tech. Food Technology,,SC,,,17351
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B. Tech. Biotechnology,,UR,,,5954
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B. Tech. Biotechnology,,SC,,,16047
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B. Tech. Biotechnology,,OBC,,,6876
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B. Tech. Agricultural Engineering,,OBC,,,10109
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B. Tech. Agricultural Engineering,,UR,,,19596
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B. Tech. Agricultural Engineering,,SC,,,10036
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, GKVK, Bellary Road, Bangalore-560 065 (Karnataka)",B. Tech. Agricultural Engineering,,ST,,,9724
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, Krishi Nagar, Dharwad-580 005 (Karnataka)",B.Sc. (Hons.) Forestry,,OBC,,,9156
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, Krishi Nagar, Dharwad-580 005 (Karnataka)",B.Sc. (Hons.) Forestry,,UR,,,12074
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, Krishi Nagar, Dharwad-580 005 (Karnataka)",B.Sc. (Hons.) Forestry,,ST,,,13486
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, Krishi Nagar, Dharwad-580 005 (Karnataka)",B.Sc. (Hons.) Forestry,,SC,,,15702
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, Krishi Nagar, Dharwad-580 005 (Karnataka)",B.Sc. (Hons.) Community Science,,OBC,,,17145
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, Krishi Nagar, Dharwad-580 005 (Karnataka)",B.Sc. (Hons.) Community Science,,EWS,,,19736
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, Krishi Nagar, Dharwad-580 005 (Karnataka)",B.Sc. (Hons.) Community Science,,UR,,,14932
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, Krishi Nagar, Dharwad-580 005 (Karnataka)",B.Sc. (Hons.) Agriculture,,ST,,,18176
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, Krishi Nagar, Dharwad-580 005 (Karnataka)",B.Sc. (Hons.) Agriculture,,OBC,,,11204
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, Krishi Nagar, Dharwad-580 005 (Karnataka)",B.Sc. (Hons.) Agriculture,,SC,,,17617
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, Krishi Nagar, Dharwad-580 005 (Karnataka)",B.Sc. (Hons.) Agriculture,,UR,,,9677
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, Krishi Nagar, Dharwad-580 005 (Karnataka)",B.Sc. (Hons.) Agriculture,,EWS,,,9825
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, Krishi Nagar, Dharwad-580 005 (Karnataka)",B. Tech. Food Technology,,OBC,,,20183
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, Krishi Nagar, Dharwad-580 005 (Karnataka)",B. Tech. Food Technology,,UR,,,19726
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, Krishi Nagar, Dharwad-580 005 (Karnataka)",B. Tech. Food Technology,,EWS,,,18824
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, UAS Campus, Lingsugur Road, Raichur-584 104 (Karnataka)",B.Sc. (Hons.) Agriculture,,ST,,,19210
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, UAS Campus, Lingsugur Road, Raichur-584 104 (Karnataka)",B.Sc. (Hons.) Agriculture,,OBC,,,11258
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, UAS Campus, Lingsugur Road, Raichur-584 104 (Karnataka)",B.Sc. (Hons.) Agriculture,,SC,,,17370
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, UAS Campus, Lingsugur Road, Raichur-584 104 (Karnataka)",B.Sc. (Hons.) Agriculture,,UR,,,8255
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, UAS Campus, Lingsugur Road, Raichur-584 104 (Karnataka)",B.Sc. (Hons.) Agriculture,,EWS,,,11802
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, UAS Campus, Lingsugur Road, Raichur-584 104 (Karnataka)",B. Tech. Agricultural Engineering,,UR,,,20561
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"University of Agricultural Sciences, UAS Campus, Lingsugur Road, Raichur-584 104 (Karnataka)",B. Tech. Agricultural Engineering,,OBC,,,20887
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Veterinary & Animal Science University, Madhavaram Milk Colony, Chennai-600051 (Tamil Nadu)",B. Tech. Food Technology,,OBC,,,7264
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Veterinary & Animal Science University, Madhavaram Milk Colony, Chennai-600051 (Tamil Nadu)",B. Tech. Food Technology,,UR,,,6990
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Veterinary & Animal Science University, Madhavaram Milk Colony, Chennai-600051 (Tamil Nadu)",B. Tech. Dairy Technology,,UR,,,5916
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Veterinary & Animal Science University, Madhavaram Milk Colony, Chennai-600051 (Tamil Nadu)",B. Tech. Dairy Technology,,SC,,,19233
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Veterinary & Animal Science University, Madhavaram Milk Colony, Chennai-600051 (Tamil Nadu)",B. Tech. Dairy Technology,,OBC,,,6444
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Dr. J. Jayalalithaa Fisheries University, First Line Beach Road, Nagapattinam-611 001 (Tamil Nadu)",Bachelor of Fisheries Science,,SC,,,15421
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Dr. J. Jayalalithaa Fisheries University, First Line Beach Road, Nagapattinam-611 001 (Tamil Nadu)",Bachelor of Fisheries Science,,OBC,,,12200
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Dr. J. Jayalalithaa Fisheries University, First Line Beach Road, Nagapattinam-611 001 (Tamil Nadu)",Bachelor of Fisheries Science,,UR,,,9975
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Agricultural University, Coimbatore-641 003 (Tamil Nadu)",B.Sc. (Hons.) Sericulture,,OBC,,,6752
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Agricultural University, Coimbatore-641 003 (Tamil Nadu)",B.Sc. (Hons.) Sericulture,,UR,,,11675
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Agricultural University, Coimbatore-641 003 (Tamil Nadu)",B.Sc. (Hons.) Sericulture,,SC,,,15467
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Agricultural University, Coimbatore-641 003 (Tamil Nadu)",B.Sc. (Hons.) Horticulture,,EWS,,,20277
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Agricultural University, Coimbatore-641 003 (Tamil Nadu)",B.Sc. (Hons.) Horticulture,,ST,,,17858
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Agricultural University, Coimbatore-641 003 (Tamil Nadu)",B.Sc. (Hons.) Horticulture,,UR,,,11854
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Agricultural University, Coimbatore-641 003 (Tamil Nadu)",B.Sc. (Hons.) Horticulture,,SC,,,19080
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Agricultural University, Coimbatore-641 003 (Tamil Nadu)",B.Sc. (Hons.) Horticulture,,OBC,,,14296
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Agricultural University, Coimbatore-641 003 (Tamil Nadu)",B.Sc. (Hons.) Forestry,,ST,,,19668
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Agricultural University, Coimbatore-641 003 (Tamil Nadu)",B.Sc. (Hons.) Forestry,,EWS,,,16817
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Agricultural University, Coimbatore-641 003 (Tamil Nadu)",B.Sc. (Hons.) Forestry,,SC,,,15379
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Agricultural University, Coimbatore-641 003 (Tamil Nadu)",B.Sc. (Hons.) Forestry,,OBC,,,14477
NTA,Indian Council of Agricultural Research All India Entrance Examination for Admission Undergraduate,UG,All India,2024,,"Tamil Nadu Agricultural University, Coimbatore-641 003 (Tamil Nadu)",B.Sc. (Hons.) Forestry,,UR,,,9937
